user_id,episode_id,cpt,created_at,updated_at
4524940,320220,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,320733,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,323045,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,323566,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,323567,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,324322,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,324794,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,327018,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,327019,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,327020,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,339383,1,2018-02-08 13:42:36 +0000 UTC,2018-02-08 13:42:36 +0000 UTC
4524940,339384,1,2018-02-08 13:42:36 +0000 UTC,2018-02-08 13:42:36 +0000 UTC
4524940,339385,1,2018-02-08 13:42:36 +0000 UTC,2018-02-08 13:42:36 +0000 UTC
4524940,339386,1,2018-02-08 13:42:36 +0000 UTC,2018-02-08 13:42:36 +0000 UTC
4524940,343702,1,2018-02-08 13:42:36 +0000 UTC,2018-02-08 13:42:36 +0000 UTC
4524940,344610,1,2018-02-08 13:42:36 +0000 UTC,2018-02-08 13:42:36 +0000 UTC
4524940,346449,1,2018-02-08 13:42:36 +0000 UTC,2018-02-08 13:42:36 +0000 UTC
4524940,349232,1,2018-02-08 13:42:01 +0000 UTC,2018-02-08 13:42:01 +0000 UTC
4524940,349233,1,2018-02-08 13:42:01 +0000 UTC,2018-02-08 13:42:01 +0000 UTC
4524940,349235,1,2018-02-08 13:42:01 +0000 UTC,2018-02-08 13:42:01 +0000 UTC
4524940,349236,1,2018-02-08 13:42:01 +0000 UTC,2018-02-08 13:42:01 +0000 UTC
4524940,349238,1,2018-02-08 13:42:01 +0000 UTC,2018-02-08 13:42:01 +0000 UTC
4524940,352534,1,2018-02-08 13:42:01 +0000 UTC,2018-02-08 13:42:01 +0000 UTC
4524940,355100,1,2018-02-08 13:42:01 +0000 UTC,2018-02-08 13:42:01 +0000 UTC
4524940,359979,1,2018-02-08 13:42:36 +0000 UTC,2018-02-08 13:42:36 +0000 UTC
4524940,359980,1,2018-02-08 13:42:36 +0000 UTC,2018-02-08 13:42:36 +0000 UTC
4524940,359981,1,2018-02-08 13:42:36 +0000 UTC,2018-02-08 13:42:36 +0000 UTC
4524940,359982,1,2018-02-08 13:42:36 +0000 UTC,2018-02-08 13:42:36 +0000 UTC
4524940,401823,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401824,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401825,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401826,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401827,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401828,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401829,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401830,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401831,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401832,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401833,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401834,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401835,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401836,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401837,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401838,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401839,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,401840,1,2018-02-08 13:42:37 +0000 UTC,2018-02-08 13:42:37 +0000 UTC
4524940,438912,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438913,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438914,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438915,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438916,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438917,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438918,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438919,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438920,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438921,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438922,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438923,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,438924,1,2018-02-08 13:42:04 +0000 UTC,2018-02-08 13:42:04 +0000 UTC
4524940,1269261,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1309751,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1309761,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1309771,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1309781,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1309791,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1309801,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1330871,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1330881,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1330891,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1379731,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1379741,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1406911,1,2018-02-08 13:42:38 +0000 UTC,2018-02-08 13:42:38 +0000 UTC
4524940,1533641,1,2018-02-08 13:42:05 +0000 UTC,2018-02-08 13:42:05 +0000 UTC
4524940,1894731,1,2018-02-08 13:42:05 +0000 UTC,2018-02-08 13:42:05 +0000 UTC
4524940,1894741,1,2018-02-08 13:42:06 +0000 UTC,2018-02-08 13:42:06 +0000 UTC
4524940,2012411,1,2018-02-08 13:42:06 +0000 UTC,2018-02-08 13:42:06 +0000 UTC
4524940,2055301,1,2018-02-08 13:42:06 +0000 UTC,2018-02-08 13:42:06 +0000 UTC
4524940,2062371,1,2018-02-08 13:42:06 +0000 UTC,2018-02-08 13:42:06 +0000 UTC
4524940,2062381,1,2018-02-08 13:42:06 +0000 UTC,2018-02-08 13:42:06 +0000 UTC
4524940,2062391,1,2018-02-08 13:42:06 +0000 UTC,2018-02-08 13:42:06 +0000 UTC
4524940,2062401,1,2018-02-08 13:42:06 +0000 UTC,2018-02-08 13:42:06 +0000 UTC
4524940,2062411,1,2018-02-08 13:42:06 +0000 UTC,2018-02-08 13:42:06 +0000 UTC
4524940,2062421,1,2018-02-08 13:42:06 +0000 UTC,2018-02-08 13:42:06 +0000 UTC
4524940,2106591,1,2018-02-08 13:42:06 +0000 UTC,2018-02-08 13:42:06 +0000 UTC
4524940,2106601,1,2018-02-08 13:42:06 +0000 UTC,2018-02-08 13:42:06 +0000 UTC
4524940,2639411,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4103847,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4110088,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4123350,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4123351,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4123352,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4123353,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4127161,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
